Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/ATARI2600/Atari 2600 Manuals/BASIC Programming.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBASIC%20Programming.pdf,3254091,cc43230743fe3eb0554b3d59a20b7fbd,,,BASIC Programming.pdf
docs/ATARI2600/Atari 2600 Manuals/BMX Air Master.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBMX%20Air%20Master.pdf,869444,30300adb4e390f32f733880c907cdf94,,,BMX Air Master.pdf
docs/ATARI2600/Atari 2600 Manuals/Bachelor Party.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBachelor%20Party.pdf,552089,6b9d415af3e99784a448877ca0918cdc,,,Bachelor Party.pdf
docs/ATARI2600/Atari 2600 Manuals/Bachelorette Party.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBachelorette%20Party.pdf,547211,c5094ac0ed26af27deded80750d59c47,,,Bachelorette Party.pdf
docs/ATARI2600/Atari 2600 Manuals/Backgammon.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBackgammon.pdf,1708783,8b7d40ed15931026c9a4d988d4e125b8,,,Backgammon.pdf
docs/ATARI2600/Atari 2600 Manuals/Bank Heist.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBank%20Heist.pdf,730187,cd4b782d1e9b96f1accd9e889bf23575,,,Bank Heist.pdf
docs/ATARI2600/Atari 2600 Manuals/Barnstorming.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBarnstorming.pdf,552861,7d46f2cb4d45de67356f6be11f7c9def,,,Barnstorming.pdf
docs/ATARI2600/Atari 2600 Manuals/Base Attack.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBase%20Attack.pdf,120140,3958551056382b06c86ccd65d35dd334,,,Base Attack.pdf
docs/ATARI2600/Atari 2600 Manuals/Basic Math.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBasic%20Math.pdf,821519,127012fc403032233b4a55a0df844b94,,,Basic Math.pdf
docs/ATARI2600/Atari 2600 Manuals/Basketball.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBasketball.pdf,555403,2bc5bce3fe305e57678cb492e75cd386,,,Basketball.pdf
docs/ATARI2600/Atari 2600 Manuals/Battlezone.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBattlezone.pdf,1686341,907afea0d300ddfc0142957cf90eafd6,,,Battlezone.pdf
docs/ATARI2600/Atari 2600 Manuals/Beamrider.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBeamrider.pdf,684464,f8e0801a6df9151b60bf58a7a95c3d83,,,Beamrider.pdf
docs/ATARI2600/Atari 2600 Manuals/Beany Bopper.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBeany%20Bopper.pdf,686250,4ce229984c01810516cc5499edf9dc37,,,Beany Bopper.pdf
docs/ATARI2600/Atari 2600 Manuals/Beat 'em & Eat 'em.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBeat%20_em%20%26%20Eat%20_em.pdf,645374,e15397a9e46e2efc3aaf4d5fd5b9d587,,,Beat _em & Eat _em.pdf
"docs/ATARI2600/Atari 2600 Manuals/Berenstain Bears, The.pdf",https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBerenstain%20Bears%2C%20The.pdf,964133,e24fd2de1ebb7da0bd179654ddad56b8,,,"Berenstain Bears, The.pdf"
docs/ATARI2600/Atari 2600 Manuals/Bermuda Triangle.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBermuda%20Triangle.pdf,803535,1c48a4d5a2ad7951b416cbad1617d3d3,,,Bermuda Triangle.pdf
docs/ATARI2600/Atari 2600 Manuals/Berzerk.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBerzerk.pdf,5959587,6cb91299769d731cf7e12c2b82349d76,,,Berzerk.pdf
docs/ATARI2600/Atari 2600 Manuals/Big Bird's Egg Catch.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBig%20Bird_s%20Egg%20Catch.pdf,2981341,22c4a2c64d3b646d7ba3340c8d2672ed,,,Big Bird_s Egg Catch.pdf
docs/ATARI2600/Atari 2600 Manuals/Birthday Mania.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBirthday%20Mania.pdf,810575,bfd203db4d426ec86b6e20aa143560ee,,,Birthday Mania.pdf
docs/ATARI2600/Atari 2600 Manuals/Blackjack.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBlackjack.pdf,998155,5626273aba87edcc87299bfd29db7181,,,Blackjack.pdf
docs/ATARI2600/Atari 2600 Manuals/Blueprint.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBlueprint.pdf,1013481,f54825db904307f8c66eee92f616cd94,,,Blueprint.pdf
docs/ATARI2600/Atari 2600 Manuals/Bobby is Going Home.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBobby%20is%20Going%20Home.pdf,217158,caa238213bb0be68ecbe1629223ffa48,,,Bobby is Going Home.pdf
docs/ATARI2600/Atari 2600 Manuals/Boing!.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBoing%21.pdf,481792,f0027d527137d987bfab4cdf817f7479,,,Boing!.pdf
docs/ATARI2600/Atari 2600 Manuals/Bouncin' Baby Bunnies.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBouncin_%20Baby%20Bunnies.pdf,435207,20d26122005aff7b4cb29b561cc10432,,,Bouncin_ Baby Bunnies.pdf
docs/ATARI2600/Atari 2600 Manuals/Bowling.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBowling.pdf,909672,953095e8533d09ba3eb8feeb202698d3,,,Bowling.pdf
docs/ATARI2600/Atari 2600 Manuals/Boxing.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBoxing.pdf,663315,acf6475a0792da10115761a7ecf3d351,,,Boxing.pdf
docs/ATARI2600/Atari 2600 Manuals/Brain Games.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBrain%20Games.pdf,1449752,79f0b0a4e645c1f5a002a826054c4b38,,,Brain Games.pdf
docs/ATARI2600/Atari 2600 Manuals/Breakout.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBreakout.pdf,1290370,f0a7e6621d711fb8e99ebc809dd4995b,,,Breakout.pdf
docs/ATARI2600/Atari 2600 Manuals/Bridge.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBridge.pdf,1681995,fdae61aeb30de3845a2eec2c69bdb998,,,Bridge.pdf
docs/ATARI2600/Atari 2600 Manuals/Buck Rogers - Planet of Zoom.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBuck%20Rogers%20-%20Planet%20of%20Zoom.pdf,963441,487dd6d0d9eca883dc4ad8ce5cd13e3e,,,Buck Rogers - Planet of Zoom.pdf
docs/ATARI2600/Atari 2600 Manuals/Bugs .pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBugs%20.pdf,839249,ce18ac83ca478d552051710f83347dc7,,,Bugs .pdf
docs/ATARI2600/Atari 2600 Manuals/Bugs Bunny.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBugs%20Bunny.pdf,457650,189d64061602e52f0ec7383c25c90ef1,,,Bugs Bunny.pdf
docs/ATARI2600/Atari 2600 Manuals/Bump 'n' Jump.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBump%20_n_%20Jump.pdf,1348632,c0f7ee52680661035d6f455cf23db43b,,,Bump _n_ Jump.pdf
docs/ATARI2600/Atari 2600 Manuals/Bumper Bash.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBumper%20Bash.pdf,1138439,6eeaebe8093275d487e5aaf325932a29,,,Bumper Bash.pdf
docs/ATARI2600/Atari 2600 Manuals/BurgerTime.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBurgerTime.pdf,1221224,1e10efa41214f903558844c02e6de559,,,BurgerTime.pdf
docs/ATARI2600/Atari 2600 Manuals/Burning Desire.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FBurning%20Desire.pdf,618163,6415562ea10af1aa414eebc2e3cedd1d,,,Burning Desire.pdf
docs/ATARI2600/Atari 2600 Manuals/Cabbage Patch Kids - Adventures in the Park.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCabbage%20Patch%20Kids%20-%20Adventures%20in%20the%20Park.pdf,901099,ad8a4ece68a03bc330d650cb7e1eb1bb,,,Cabbage Patch Kids - Adventures in the Park.pdf
docs/ATARI2600/Atari 2600 Manuals/Cakewalk.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCakewalk.pdf,1154516,08263bfcec5c600dceddc2105bd193ec,,,Cakewalk.pdf
docs/ATARI2600/Atari 2600 Manuals/California Games.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCalifornia%20Games.pdf,954363,404851096380f0619ac94f90930f6d67,,,California Games.pdf
docs/ATARI2600/Atari 2600 Manuals/Canyon Bomber.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCanyon%20Bomber.pdf,444171,ba0e09f4b2e041bbc9fedd938735e23e,,,Canyon Bomber.pdf
docs/ATARI2600/Atari 2600 Manuals/Carnival.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCarnival.pdf,989940,84c48ebce2f540f84b99cc42643de3f8,,,Carnival.pdf
docs/ATARI2600/Atari 2600 Manuals/Casino.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCasino.pdf,1034798,f9310e2f864615b544f01c9e2a03f079,,,Casino.pdf
docs/ATARI2600/Atari 2600 Manuals/Cat Trax.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCat%20Trax.pdf,456702,8177a9333d2b95b3e2aaf1dd1317b1e0,,,Cat Trax.pdf
docs/ATARI2600/Atari 2600 Manuals/Cathouse Blues.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCathouse%20Blues.pdf,568499,a8df5ed00e479ee1a7ac3aefdafee803,,,Cathouse Blues.pdf
docs/ATARI2600/Atari 2600 Manuals/Centipede.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCentipede.pdf,4597602,213bb48307cfe94b42d4ae36f4eb348c,,,Centipede.pdf
docs/ATARI2600/Atari 2600 Manuals/Challenge .pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChallenge%20.pdf,114218,3b53c2f26bb5c3ab6800ba9c3e91b1e4,,,Challenge .pdf
"docs/ATARI2600/Atari 2600 Manuals/Challenge of Nexar, The.pdf",https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChallenge%20of%20Nexar%2C%20The.pdf,438436,65f88f9f9d91158f5e0f4dc610a1d444,,,"Challenge of Nexar, The.pdf"
docs/ATARI2600/Atari 2600 Manuals/Championship Soccer.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChampionship%20Soccer.pdf,1937198,1388c66bed98c4e3fe5599b96fafafca,,,Championship Soccer.pdf
docs/ATARI2600/Atari 2600 Manuals/Chase the Chuck Wagon.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChase%20the%20Chuck%20Wagon.pdf,310641,85640e75f177d7faf63b607b97d401b7,,,Chase the Chuck Wagon.pdf
